Trip;amount;amountInHomeCurrency;category;conversionRate;country;countryCode;datePaid;homeCurrency;localCurrency;notes;michael;paymentMethod;place;latitude;longitude;type;numberOfDays;excludeFromAvg;addToBudget;categoryIcon;categoryColor;paymentMethodIcon;paymentMethodColor;paidById
Mexico;50;2,13;Transport;23,447;Mexiko;MX;18.11.2021;EUR;MXN;Uber;2,13;Bar;Mérida;20,963;-89,63;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;35;35;Unterkünfte;1;Mexiko;MX;18.11.2021;EUR;EUR;;35;Bar;Valladolid;20,691;-88,202;Expense;1;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;150;6,4;Restaurants;23,447;Mexiko;MX;18.11.2021;EUR;MXN;Subway;6,4;Bar;Mérida;20,963;-89,63;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;350;14,94;Restaurants;23,432;Mexiko;MX;18.11.2021;EUR;MXN;Pub;14,94;Bar;Campeche;19,845;-90,539;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;150;6,39;Sehenswürdigkeiten;23,469;Mexiko;MX;17.11.2021;EUR;MXN;Choco Museum ;6,39;Bar;;20,363;-89,769;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;500;21,32;Restaurants;23,447;Mexiko;MX;17.11.2021;EUR;MXN;Abend;21,32;Bar;Mérida;20,969;-89,623;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;45;1,92;Getränke;23,447;Mexiko;MX;17.11.2021;EUR;MXN;;1,92;Bar;Centro;20,973;-89,631;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;461;19,64;Sehenswürdigkeiten;23,469;Mexiko;MX;17.11.2021;EUR;MXN;Uxmüal;19,64;Bar;;20,361;-89,768;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;230;9,8;Restaurants;23,469;Mexiko;MX;17.11.2021;EUR;MXN;FRÜHSTÜCK ;9,8;Bar;Yucatán;20,876;-89,714;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;150;6,4;Sehenswürdigkeiten;23,447;Mexiko;MX;17.11.2021;EUR;MXN;TIP;6,4;Bar;Mérida;20,969;-89,623;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;105;4,47;Shopping;23,469;Mexiko;MX;17.11.2021;EUR;MXN;Schoko;4,47;Bar;Uxmal;20,363;-89,768;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;1200;51,15;Sehenswürdigkeiten;23,459;Mexiko;MX;17.11.2021;EUR;MXN;Uxmal;51,15;Bar;Mérida;20,969;-89,623;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;100;4,26;Sehenswürdigkeiten;23,469;Mexiko;MX;17.11.2021;EUR;MXN;Cenote;4,26;Bar;;20,721;-89,708;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;100;4,26;Getränke;23,447;Mexiko;MX;17.11.2021;EUR;MXN;Cocktails ;4,26;Bar;Mérida;20,967;-89,623;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;79;3,37;Shopping;23,459;Mexiko;MX;16.11.2021;EUR;MXN;MASKEN;3,37;Bar;Mérida;20,966;-89,624;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;36;1,53;Wechselgebühren;23,459;Mexiko;MX;16.11.2021;EUR;MXN;;1,53;Bar;Mérida;20,966;-89,624;Expense;1;FALSCH;FALSCH;local_atm;#3F51B5;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;450;19,18;Restaurants;23,459;Mexiko;MX;16.11.2021;EUR;MXN;Mittag ;19,18;Bar;Mérida;20,969;-89,624;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;98;98;Unterkünfte;1;Mexiko;MX;15.11.2021;EUR;EUR;;98;Bar;;20,69;-88,202;Expense;4;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;500;21,31;Restaurants;23,459;Mexiko;MX;15.11.2021;EUR;MXN;Essen;21,31;Bar;Mérida;20,971;-89,624;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;100;4,26;Getränke;23,482;Mexiko;MX;15.11.2021;EUR;MXN;Bier;4,26;Bar;Centro;20,972;-89,631;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;222;9,39;Transport;23,65;Mexiko;MX;14.11.2021;EUR;MXN;Valladolid merida;9,39;Bar;;20,689;-88,202;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;67;2,85;Getränke;23,481;Mexiko;MX;14.11.2021;EUR;MXN;Kaffee;2,85;Bar;;20,687;-88,201;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;400;17,04;Restaurants;23,481;Mexiko;MX;14.11.2021;EUR;MXN;Frühstück;17,04;Bar;Valladolid;20,689;-88,202;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;800;34,07;Getränke;23,482;Mexiko;MX;14.11.2021;EUR;MXN;Party;34,07;Bar;Mérida;20,973;-89,631;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;180;7,67;Restaurants;23,481;Mexiko;MX;14.11.2021;EUR;MXN;Pub;7,67;Bar;Valladolid;20,688;-88,202;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;50;2,11;Getränke;23,65;Mexiko;MX;13.11.2021;EUR;MXN;Wasser;2,11;Bar;;20,688;-88,568;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;320;13,53;Sehenswürdigkeiten;23,65;Mexiko;MX;13.11.2021;EUR;MXN;;13,53;Bar;;20,71;-88,662;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;150;6,34;Sehenswürdigkeiten;23,65;Mexiko;MX;13.11.2021;EUR;MXN;;6,34;Bar;;20,661;-88,55;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;320;13,53;Getränke;23,65;Mexiko;MX;13.11.2021;EUR;MXN;Bierund sandwitch;13,53;Bar;;20,688;-88,202;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;100;4,23;Transport;23,65;Mexiko;MX;13.11.2021;EUR;MXN;Parking;4,23;Bar;;20,683;-88,572;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;200;8,46;Unterhaltung;23,65;Mexiko;MX;13.11.2021;EUR;MXN;Internet ;8,46;Bar;;20,691;-88,203;Expense;1;FALSCH;FALSCH;theaters;#FF5722;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;400;16,91;Shopping;23,65;Mexiko;MX;13.11.2021;EUR;MXN;Tshirt;16,91;Bar;;20,691;-88,202;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;125;5,29;Sehenswürdigkeiten;23,65;Mexiko;MX;13.11.2021;EUR;MXN;Center tskum;5,29;Bar;;20,702;-88,631;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;550;23,42;Restaurants;23,481;Mexiko;MX;13.11.2021;EUR;MXN;Abend;23,42;Bar;Valladolid;20,691;-88,202;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;1700;71,88;Sehenswürdigkeiten;23,65;Mexiko;MX;13.11.2021;EUR;MXN;Tour chizeniza ;71,88;Bar;;20,69;-88,202;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;533;22,54;Sehenswürdigkeiten;23,65;Mexiko;MX;13.11.2021;EUR;MXN;Icheniza;22,54;Bar;;20,683;-88,572;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;200;8,46;Shopping;23,65;Mexiko;MX;13.11.2021;EUR;MXN;Armband;8,46;Bar;;20,688;-88,568;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;500;21,14;Restaurants;23,65;Mexiko;MX;12.11.2021;EUR;MXN;Beer plus food;21,14;Bar;Valladolid;20,69;-88,202;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;240;10,15;Getränke;23,65;Mexiko;MX;12.11.2021;EUR;MXN;Pub;10,15;Bar;;20,688;-88,202;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;1200;51,06;Unterkünfte;23,503;Mexiko;MX;12.11.2021;EUR;MXN;;51,06;Bar;Bacalar;18,685;-88,391;Expense;3;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;525;22,29;Transport;23,557;Mexiko;MX;12.11.2021;EUR;MXN;Bus vallaoid;22,29;Bar;Bacalar;18,685;-88,391;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;150;6,34;Restaurants;23,677;Mexiko;MX;12.11.2021;EUR;MXN;Frühstück;6,34;Bar;;20,211;-87,465;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;30;30;Aktivitäten;1;Mexiko;MX;11.11.2021;EUR;EUR;Bootsfahrt;30;Bar;Bacalar;18,685;-88,391;Expense;1;FALSCH;FALSCH;rowing;#E91E63;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;1100;46,46;Restaurants;23,677;Mexiko;MX;11.11.2021;EUR;MXN;;46,46;Bar;Bacalar;18,679;-88,388;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;150;6,37;Getränke;23,557;Mexiko;MX;10.11.2021;EUR;MXN;Bier;6,37;Bar;Bacalar;18,68;-88,385;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;200;8,5;Andere Ausgaben;23,539;Mexiko;MX;10.11.2021;EUR;MXN;Telefon;8,5;Bar;Bacalar;18,677;-88,392;Expense;1;FALSCH;FALSCH;more;#FFB300;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;300;12,75;Restaurants;23,539;Mexiko;MX;09.11.2021;EUR;MXN;Frühstück;12,75;Bar;;18,68;-88,387;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;800;33,99;Restaurants;23,539;Mexiko;MX;08.11.2021;EUR;MXN;;33,99;Bar;;18,681;-88,388;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;350;14,87;Transport;23,539;Mexiko;MX;08.11.2021;EUR;MXN;;14,87;Bar;;18,677;-88,391;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;100;4,25;Sehenswürdigkeiten;23,539;Mexiko;MX;08.11.2021;EUR;MXN;Tip;4,25;Bar;Bacalar;18,685;-88,391;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;400;16,99;Transport;23,539;Mexiko;MX;08.11.2021;EUR;MXN;Transport;16,99;Bar;Bacalar;18,685;-88,391;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;650;27,66;Unterkünfte;23,499;Mexiko;MX;07.11.2021;EUR;MXN;;27,66;Bar;Xpujil;18,509;-89,399;Expense;1;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;418;17,55;Transport;23,816;Mexiko;MX;07.11.2021;EUR;MXN;BUS NACH XPULJI;17,55;Bar;Chiapa de Corzo;16,731;-93,01;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;580;24,43;Sehenswürdigkeiten;23,745;Mexiko;MX;07.11.2021;EUR;MXN;PARLENQUE ;24,43;Bar;;16,737;-92,637;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;200;8,51;Sehenswürdigkeiten;23,499;Mexiko;MX;07.11.2021;EUR;MXN;Tour parlenque ;8,51;Bar;;17,391;-91,999;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;245;10,43;Restaurants;23,499;Mexiko;MX;07.11.2021;EUR;MXN;Buffet;10,43;Bar;;17,482;-92,053;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;3000;127,45;Unterkünfte;23,539;Mexiko;MX;07.11.2021;EUR;MXN;;127,45;Bar;;18,677;-88,391;Expense;6;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;50;2,13;Getränke;23,499;Mexiko;MX;07.11.2021;EUR;MXN;;2,13;Bar;;17,391;-91,999;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;300;12,77;Restaurants;23,499;Mexiko;MX;07.11.2021;EUR;MXN;FRÜHSTÜCK ;12,77;Bar;Ocosingo;16,921;-92,105;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;700;29,79;Restaurants;23,499;Mexiko;MX;06.11.2021;EUR;MXN;RESTAURANT ;29,79;Bar;San Cristóbal de las Casas;16,739;-92,639;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;50;2,1;Sehenswürdigkeiten;23,816;Mexiko;MX;06.11.2021;EUR;MXN;Tip;2,1;Bar;Chiapa de Corzo;16,719;-93,034;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;200;8,4;Restaurants;23,816;Mexiko;MX;06.11.2021;EUR;MXN;FRÜHSTÜCK ;8,4;Bar;San Cristóbal de las Casas;16,743;-92,64;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;27;27;Aktivitäten;1;Mexiko;MX;06.11.2021;EUR;EUR;;27;Bar;Puerto Escondido;15,861;-97,07;Expense;1;FALSCH;FALSCH;rowing;#E91E63;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;30;1,26;Getränke;23,816;Mexiko;MX;06.11.2021;EUR;MXN;GETRÄNKE;1,26;Bar;Chiapa de Corzo;16,719;-93,034;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;200;8,4;Restaurants;23,816;Mexiko;MX;06.11.2021;EUR;MXN;Bar sback;8,4;Bar;Chiapa de Corzo;16,71;-93,017;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;300;12,63;Restaurants;23,745;Mexiko;MX;05.11.2021;EUR;MXN;FRÜHSTÜCK ;12,63;Bar;San Cristóbal de las Casas;16,742;-92,639;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;100;4,21;Getränke;23,745;Mexiko;MX;05.11.2021;EUR;MXN;Verpflegung ;4,21;Bar;San Cristóbal de las Casas;16,743;-92,64;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;65;2,74;Transport;23,745;Mexiko;MX;05.11.2021;EUR;MXN;TAXI;2,74;Bar;San Cristóbal de las Casas;16,743;-92,64;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;20;0,84;Getränke;23,745;Mexiko;MX;05.11.2021;EUR;MXN;Verpflwgung;0,84;Bar;San Cristóbal de las Casas;16,743;-92,64;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;500;21,06;Restaurants;23,745;Mexiko;MX;05.11.2021;EUR;MXN;Bier;21,06;Bar;;16,739;-92,639;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;800;33,26;Unterkünfte;24,051;Mexiko;MX;04.11.2021;EUR;MXN;SAN CRISTOBAL;33,26;Bar;Puerto Escondido;15,861;-97,07;Expense;3;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;998;41,69;Transport;23,939;Mexiko;MX;04.11.2021;EUR;MXN;Fahrt nach St chrisrobal;41,69;Bar;Puerto Escondido;15,862;-97,068;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;330;13,72;Restaurants;24,051;Mexiko;MX;04.11.2021;EUR;MXN;FRÜHSTÜCK ;13,72;Bar;Puerto Escondido;15,861;-97,071;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;100;4,13;Getränke;24,211;Mexiko;MX;03.11.2021;EUR;MXN;EINTRITT;4,13;Bar;Puerto Escondido;15,861;-97,07;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;80;3,33;Getränke;24,051;Mexiko;MX;03.11.2021;EUR;MXN;Corona und gadorate;3,33;Bar;Puerto Escondido;15,861;-97,07;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;400;16,52;Restaurants;24,211;Mexiko;MX;03.11.2021;EUR;MXN;Turtle bay verlinken nice food;16,52;Bar;Puerto Escondido;15,862;-97,079;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;20;0,83;Wäsche;24,051;Mexiko;MX;03.11.2021;EUR;MXN;TIP;0,83;Bar;Puerto Escondido;15,861;-97,07;Expense;1;FALSCH;FALSCH;local_laundry_service;#0097A7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;200;8,26;Getränke;24,211;Mexiko;MX;03.11.2021;EUR;MXN;;8,26;Bar;Puerto Escondido;15,859;-97,066;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;400;16,52;Getränke;24,211;Mexiko;MX;03.11.2021;EUR;MXN;Nicht out;16,52;Bar;Puerto Escondido;15,861;-97,07;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;160;6,61;Shopping;24,211;Mexiko;MX;03.11.2021;EUR;MXN;Deo und duschgel;6,61;Bar;;15,864;-97,069;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;60;2,48;Wäsche;24,211;Mexiko;MX;03.11.2021;EUR;MXN;;2,48;Bar;;15,864;-97,069;Expense;1;FALSCH;FALSCH;local_laundry_service;#0097A7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;50;2,09;Andere Ausgaben;23,939;Mexiko;MX;02.11.2021;EUR;MXN;Tip;2,09;Bar;Puerto Escondido;15,861;-97,063;Expense;1;FALSCH;FALSCH;more;#FFB300;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;60;2,51;Andere Ausgaben;23,939;Mexiko;MX;02.11.2021;EUR;MXN;Maken;2,51;Bar;Hidalgo;15,861;-97,07;Expense;1;FALSCH;FALSCH;more;#FFB300;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;500;20,89;Aktivitäten;23,939;Mexiko;MX;02.11.2021;EUR;MXN;;20,89;Bar;Puerto Escondido;15,861;-97,07;Expense;1;FALSCH;FALSCH;rowing;#E91E63;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;100;4,13;Getränke;24,211;Mexiko;MX;02.11.2021;EUR;MXN;BIER;4,13;Bar;Puerto Escondido;15,861;-97,07;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;80;3,37;Wechselgebühren;23,764;Mexiko;MX;01.11.2021;EUR;MXN;;3,37;Bar;Xochistlahuaca;16,794;-98,243;Expense;1;FALSCH;FALSCH;local_atm;#3F51B5;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;350;14,73;Restaurants;23,764;Mexiko;MX;01.11.2021;EUR;MXN;;14,73;Bar;Puerto Escondido;15,858;-97,075;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;36;1,5;Getränke;23,939;Mexiko;MX;01.11.2021;EUR;MXN;;1,5;Bar;Puerto Escondido;15,861;-97,07;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;290;12,2;Restaurants;23,764;Mexiko;MX;31.10.2021;EUR;MXN;MITTAG IM FISCH;12,2;Bar;Puerto Escondido;15,861;-97,07;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;450;18,94;Restaurants;23,764;Mexiko;MX;31.10.2021;EUR;MXN;Drings;18,94;Bar;Puerto Escondido;15,862;-97,076;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;540;22,72;Restaurants;23,764;Mexiko;MX;31.10.2021;EUR;MXN;Sportsbar;22,72;Bar;Puerto Escondido;15,862;-97,076;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;80;3,35;Getränke;23,862;Mexiko;MX;30.10.2021;EUR;MXN;;3,35;Bar;;15,861;-97,07;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;3451;147,23;Unterkünfte;23,439;Mexiko;MX;30.10.2021;EUR;MXN;;147,23;Bar;Oaxaca de Juárez;17,061;-96,727;Expense;5;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;80;3,35;Restaurants;23,862;Mexiko;MX;30.10.2021;EUR;MXN;Frühstück;3,35;Bar;;17,07;-96,717;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;6;0,25;Andere Ausgaben;23,862;Mexiko;MX;30.10.2021;EUR;MXN;Toilette ;0,25;Bar;;16,669;-96,268;Expense;1;FALSCH;FALSCH;more;#FFB300;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;120;5,05;Getränke;23,764;Mexiko;MX;30.10.2021;EUR;MXN;Bier;5,05;Bar;Puerto Escondido;15,861;-97,07;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;630;26,88;Transport;23,439;Mexiko;MX;30.10.2021;EUR;MXN;Nach puerto escondito;26,88;Bar;;17,061;-96,727;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;200;8,48;Andere Ausgaben;23,576;Mexiko;MX;29.10.2021;EUR;MXN;Spenden;8,48;Bar;Oaxaca de Juárez;17,06;-96,725;Expense;1;FALSCH;FALSCH;more;#FFB300;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;280;11,88;Restaurants;23,576;Mexiko;MX;29.10.2021;EUR;MXN;;11,88;Bar;Oaxaca de Juárez;17,061;-96,725;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;230;9,76;Restaurants;23,576;Mexiko;MX;29.10.2021;EUR;MXN;Irisch pub;9,76;Bar;Oaxaca de Juárez;17,066;-96,724;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;3300;140,79;Unterkünfte;23,439;Mexiko;MX;28.10.2021;EUR;MXN;;140,79;Bar;Oaxaca de Juárez;17,061;-96,727;Expense;2;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
